school_name,school_section,cca_grouping_desc,cca_generic_name,cca_customized_name
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,AIR RIFLE / SHOOTING,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,FOOTBALL,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,SWIMMING,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,BOYS' BRIGADE,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRLS' BRIGADE,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,NATIONAL POLICE CADET CORPS
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,UNIFORMED GROUPS,NATIONAL CIVIL DEFENCE CADET CORPS,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,DANCE - CONTEMPORARY
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,PHOTOGRAPHIC SOCIETY,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,na
KUO CHUAN PRESBYTERIAN SECONDARY SCHOOL,SECONDARY,CLUBS AND SOCIETIES,INFOCOM CLUB,na
CATHOLIC HIGH SCHOOL,PRIMARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL
CATHOLIC HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL
CATHOLIC HIGH SCHOOL,PRIMARY,PHYSICAL SPORTS,SOFTBALL,SOFTBALL
CATHOLIC HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,SOFTBALL,SOFTBALL
CATHOLIC HIGH SCHOOL,PRIMARY,PHYSICAL SPORTS,TRACK & FIELD,TRACK & FIELD (WITH CROSS COUNTRY)
CATHOLIC HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,TRACK & FIELD (WITH CROSS COUNTRY)
CATHOLIC HIGH SCHOOL,PRIMARY,PHYSICAL SPORTS,TABLE TENNIS,TABLE TENNIS
CATHOLIC HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,TABLE TENNIS
CATHOLIC HIGH SCHOOL,PRIMARY,PHYSICAL SPORTS,WUSHU,WUSHU
CATHOLIC HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,WUSHU,WUSHU
CATHOLIC HIGH SCHOOL,PRIMARY,PHYSICAL SPORTS,VOLLEYBALL,VOLLEYBALL
CATHOLIC HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,VOLLEYBALL
CATHOLIC HIGH SCHOOL,PRIMARY,PHYSICAL SPORTS,FLOORBALL,FLOORBALL
CATHOLIC HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,FLOORBALL,FLOORBALL
CATHOLIC HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,NPCC
CATHOLIC HIGH SCHOOL,PRIMARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,St John Brigade
CATHOLIC HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,St John Brigade
CATHOLIC HIGH SCHOOL,PRIMARY,UNIFORMED GROUPS,SCOUTS,Scouts
CATHOLIC HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,Scouts
CATHOLIC HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC(AIR),NCC(AIR)
CATHOLIC HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),NCC(LAND)
CATHOLIC HIGH SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,Orchestra - Chinese
CATHOLIC HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,Orchestra - Chinese
CATHOLIC HIGH SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,CHOIR,Edward Becheras Choir
CATHOLIC HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,Edward Becheras Choir
CATHOLIC HIGH SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,Symphony Band
CATHOLIC HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,Symphony Band
CATHOLIC HIGH SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,Dance - Modern
CATHOLIC HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,Dance - Modern
CATHOLIC HIGH SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DRAMA - CHINESE,Drama - Chinese
CATHOLIC HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - CHINESE,Drama - Chinese
CATHOLIC HIGH SCHOOL,PRIMARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,Drama - English
CATHOLIC HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,Drama - English
CATHOLIC HIGH SCHOOL,PRIMARY,CLUBS AND SOCIETIES,IT CLUB,ION (INFOCOMM & ROBOTICS)
CATHOLIC HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,IT CLUB,ION (INFOCOMM & ROBOTICS)
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL (BOYS)
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,PHYSICAL SPORTS,CANOEING/ROWING/DRAGON BOAT,OUTDOOR ACTIVITIES CLUB
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,PHYSICAL SPORTS,FENCING,na
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,PHYSICAL SPORTS,WUSHU,na
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,UNIFORMED GROUPS,NPCC,na
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,ST JOHN BRIGADE
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,UNIFORMED GROUPS,SCOUTS,PEREGRINE SCOUTS GROUP
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,UNIFORMED GROUPS,NCC(AIR),NCC (AIR)
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,na
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,na
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,GUZHENG ENSEMBLE
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - PERCUSSION,FESTIVAL DRUMS
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,na
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - CHINESE,DRAMA CLUB
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,AVA CLUB
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,CLUBS AND SOCIETIES,GREEN CLUB,na
CHUNG CHENG HIGH SCHOOL (YISHUN),SECONDARY,CLUBS AND SOCIETIES,ENTREPRENEUR CLUB,na
NAN CHIAU HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
NAN CHIAU HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,BASKETBALL
NAN CHIAU HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
NAN CHIAU HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,WUSHU,na
NAN CHIAU HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
NAN CHIAU HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,SINGAPORE RED CROSS SOCIETY,na
NAN CHIAU HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,SCOUTS,na
NAN CHIAU HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,NCC (LAND),na
NAN CHIAU HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,CHINESE ORCHESTRA
NAN CHIAU HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
NAN CHIAU HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - STRING,STRING ORCHESTRA
NAN CHIAU HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - SYMPHONIC,WIND ORCHESTRA
NAN CHIAU HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - INTERNATIONAL,CONTEMPORARY DANCE
NAN CHIAU HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,CHINESE DANCE
NAN CHIAU HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - CHINESE,CHINESE DRAMA
NAN CHIAU HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,ENGLISH DRAMA
NAN CHIAU HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ART AND CRAFT CLUB,VISUAL ARTS CLUB
NAN CHIAU HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,MULTIMEDIA CLUB
NAN CHIAU HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,DEBATING AND ORATORICAL SOCIETY,ELDDS (Debate)
NAN CHIAU HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHINESE CALLIGRAPHY AND BRUSH PAINTING,CHINESE CALLIGRAPHY
NAN CHIAU HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,GREEN CLUB,na
NAN CHIAU HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,IT CLUB,INFOCOMM CLUB
NAN CHIAU HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,ROBOTICS CLUB,na
NAN CHIAU HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,CHESS CLUB - CHINESE,CHINESE CHESS CLUB
NAN CHIAU HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,WEIQI CLUB,MIND GAMES CLUB
NAN CHIAU HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LIBRARY,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,BYTE CLUB,INFOCOMM CLUB
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,AIR RIFLE / SHOOTING,AIR RIFLE & AIR PISTOL / SHOOTING
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,BADMINTON
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,BASKETBALL,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,JUDO,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,SOFTBALL,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,SAILING,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,TRACK & FIELD,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,TABLE TENNIS,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,TENNIS,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,WUSHU,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,VOLLEYBALL,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,PHYSICAL SPORTS,ARTISTIC GYMNASTICS,ARTISTIC GYM/TRAMPOLINE
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,GIRL GUIDES,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,NPCC,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,UNIFORMED GROUPS,ST. JOHN BRIGADE,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ORCHESTRA - CHINESE,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,CHOIR,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - STRING,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,ENSEMBLE - GUZHENG,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - MODERN,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DANCE - CHINESE,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,DRAMA - ENGLISH,THEATRE CLUB
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,BAND - CONCERT,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,AUDIO & VIDEO/ PA CLUB,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,CHINESE SOCIETY,na
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,DEBATING AND ORATORICAL SOCIETY,NANYANG DEBATE CLUB
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,LDDS - ENGLISH,ENGLISH SOCIETY
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,VISUAL AND PERFORMING ARTS,LION DANCE TROUPE,LION DANCE TROUPE / DRUM ENSEMBLE
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,OUTDOOR ACTIVITIES CLUB,NANYANG OUTDOORS CLUB
NANYANG GIRLS' HIGH SCHOOL,SECONDARY,CLUBS AND SOCIETIES,CHESS CLUB - INTERNATIONAL,MIND SPORTS CLUB
CHIJ ST. NICHOLAS GIRLS' SCHOOL,PRIMARY,PHYSICAL SPORTS,BADMINTON,na
CHIJ ST. NICHOLAS GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,BADMINTON,na
CHIJ ST. NICHOLAS GIRLS' SCHOOL,PRIMARY,PHYSICAL SPORTS,HOCKEY,na
CHIJ ST. NICHOLAS GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,HOCKEY,na
CHIJ ST. NICHOLAS GIRLS' SCHOOL,PRIMARY,PHYSICAL SPORTS,NETBALL,na
CHIJ ST. NICHOLAS GIRLS' SCHOOL,SECONDARY,PHYSICAL SPORTS,NETBALL,na
